Global_ID,MTR,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,DS,CBB,P_FT,CWT_A,ADJ_SDWT
20121014,96,17,1,4,SVREC,0,1014,FALSE,2012,NE4-18-63,I19742,4,71,2020,1293.6,12.86,37.9,44,50,4,4,3,15,26.42914069,40.27568293
20061014,92,10,1,4,SVREC,0,1014,FALSE,2006,"COSD-35, STAYBRIGHT",I15644,4,79,2020,1447.6,15.27,34.5,43,36,2,5,2,15,28.75750878,35.64859756
20031014,98,29,,1,SVREC,0,1014,FALSE,2003,N14229/B16504,N20333,2,85,2020,700.4,21.48,20.7,50,35,3,2,3,16,12.08824309,19.8215122
20041014,92,145,,2,SVREC,1,1014,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,1,105,2020,1950.6,13.61,18.8,47,50,2,5,1,16,37.03978444,19.8064878
20091014,92,157,,2,SVREC,1,1014,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,1,168,2020,1492,12.44,31.8,48,54,2,5,1,16,28.7151661,33.95619512
20131015,96,28,1,3,SVREC,0,1015,FALSE,2013,N16405/B16504,B19302,3,5,2020,1690,12.73,19.3,46,50,1,7,2,15,34.57937671,20.54037805
20021015,96,28,1,3,SVREC,0,1015,FALSE,2002,N16405/B16504,B19302,3,24,2020,1446.6,13.75,18,46,47,1,6,4,15,29.25317739,18.93292683
20011015,97,28,1,3,SVREC,0,1015,FALSE,2001,N14201/N15331,N19216,3,36,2020,1643.4,13.94,18.2,46,58,2,5,3,15,33.15966273,19.10112195
20051015,98,21,1,4,SVREC,1,1015,FALSE,2005,TAURUS,I17509,4,48,2020,1490,13.47,36.7,44,54,3,4,5,15,30.22862913,38.72745122
20071015,96,5,1,5,SVREC,0,1015,FALSE,2007,X16803/P16809,S19305,5,56,2020,1902.4,14.6,36.3,44,54,2,5,3,15,38.0912468,37.80512195
20111015,96,25,1,3,SVREC,0,1015,FALSE,2011,NE1-17-36,I18606,3,64,2020,1784.5,13.33,39.3,42,40,2,5,2,15,36.26192281,41.53818293
20121015,103,14,1,4,SVREC,0,1015,FALSE,2012,NE4-18-23,I19739,4,72,2020,1273.9,13.53,38.4,44,37,3,2,2,15,25.82654294,40.49326829
20061015,92,5,1,4,SVREC,1,1015,FALSE,2006,"Eldorado/P11519, CHARRO",P16901,4,80,2020,1736.7,14.57,36.4,45,48,3,5,2,15,34.78569549,37.92258537
20031015,93,13,,1,SVREC,0,1015,FALSE,2003,N14218/N17504,N20317,2,86,2020,1035.1,14.59,17.9,48,46,3,4,2,16,19.43246021,18.64437805
20041015,92,6,,2,SVREC,0,1015,FALSE,2004,N16405/B15430,B20507,1,106,2020,1404.2,13.78,18.9,47,46,2,5,1,16,26.61176893,19.87265854
20091015,92,11,,2,SVREC,0,1015,FALSE,2009,R17603/I17551,R20611,1,169,2020,1270.4,11.85,34.2,43,50,1,5,1,16,24.61498403,36.765
20131016,98,5,1,3,SVREC,0,1016,FALSE,2013,B14302/B10244,B17897,3,6,2020,1258.1,12.07,18.6,46,58,1,5,5,15,25.93687899,19.94509756
20021016,96,5,1,3,SVREC,0,1016,FALSE,2002,B14302/B10244,B17897,3,25,2020,1376.3,14.22,19.1,47,51,1,6,3,15,27.67990734,19.98046341
20011016,96,5,1,3,SVREC,0,1016,FALSE,2001,N15341/N14238,N18128,3,37,2020,1579.3,14.28,19.8,46,56,1,6,5,15,31.74039141,20.6982439
20051016,96,4,1,4,SVREC,0,1016,FALSE,2005,G13444/G14506,G18502,4,49,2020,1731.7,14.33,31.6,45,48,2,5,2,15,34.78298938,33.01429268
20071016,96,15,1,6,SVREC,0,1016,FALSE,2007,"SR11511, CALDERA",I20814,6,54,2020,1634.3,13.57,36.8,46,41,2,4,3,15,33.11782249,38.78809756
20111016,104,14,1,4,SVREC,0,1016,FALSE,2011,NE4-18-55,I20812,4,60,2020,1376.6,13.76,52.2,43,40,3,2,2,15,27.83440828,54.89912195
20121016,98,29,1,4,SVREC,0,1016,FALSE,2012,"X07712/X07721, DESERT SONG",R11801,4,73,2020,1032.7,11.91,35.1,42,43,4,2,2,15,21.32879241,37.70681707
20061016,92,7,1,4,SVREC,2,1016,FALSE,2006,"PNE-6-94-75/Kodiak, LAPAZ",I07113,4,81,2020,2023,13.09,33.3,44,38,3,4,1,15,41.22219496,35.29393902
20031016,94,47,,2,SVREC,0,1016,FALSE,2003,N16405/G16301,N20352,2,87,2020,1541.2,15.43,25.4,47,57,3,4,3,16,28.64917284,26.19607317
20041016,93,129,,2,SVREC,0,1016,FALSE,2004,B17692/B16504,B20635,1,107,2020,1103.3,12.39,16.3,54,50,2,4,2,16,21.24633648,17.41515854
20091016,95,114,,2,SVREC,0,1016,FALSE,2009,S17702/R17605,R20714,1,170,2020,1275.7,12.25,35,52,33,3,4,1,16,24.60551375,37.45426829
20131017,99,29,1,3,SVREC,6,1017,FALSE,2013,"BL14506, BLACK BEARD",I19703,3,7,2020,815.9,11.99,21.6,46,60,1,5,5,15,16.83582622,23.18312195
20021017,98,29,1,3,SVREC,0,1017,FALSE,2002,"BL14506, BLACK BEARD",I19703,3,26,2020,1500.3,14.11,21.9,46,57,1,6,5,15,30.21246722,22.93891463
20011017,96,29,1,3,SVREC,0,1017,FALSE,2001,N14243/N14218,N19281,3,38,2020,1949.8,14.26,19.8,47,53,2,5,3,15,39.1957542,20.70307317
20051017,97,22,1,5,SVREC,0,1017,FALSE,2005,G14525/G13444,G18506,5,46,2020,1711.7,15.25,38.3,42,49,3,4,3,15,34.01205227,39.58445122
20071017,96,17,1,6,SVREC,6,1017,FALSE,2007,PK9-15,I19718,6,55,2020,1706.5,13.99,39.3,43,39,3,3,4,15,34.41285627,41.22186585
20111017,96,21,1,4,SVREC,0,1017,FALSE,2011,ND131406,I19715,4,61,2020,1184.7,12.33,36.5,42,45,2,5,3,15,24.35145275,39.02384146
20121017,96,11,1,5,SVREC,0,1017,FALSE,2012,GN16-7-3,I19717,5,70,2020,1816.7,13.31,39.8,43,53,3,3,3,15,36.92476155,42.07636585
20031017,96,18,,2,SVREC,0,1017,FALSE,2003,N14229/N17504,N20322,2,88,2020,423,12.31,16.2,50,30,3,3,1,16,8.153183072,17.32412195
20041017,92,99,,2,SVREC,0,1017,FALSE,2004,B17106/B14302,B20605,1,108,2020,1312.9,11.86,14.7,47,52,2,5,1,16,25.43556864,15.80070732
20091017,94,36,,2,SVREC,0,1017,FALSE,2009,R17605/R16503,R20636,1,171,2020,1426.1,12.47,32.9,47,54,2,5,1,16,27.43744487,35.1187439
20131018,97,15,1,3,SVREC,3,1018,FALSE,2013,"B04644/ZORRO, ZENITH",B10244,3,8,2020,1605.4,14.59,22.1,45,59,1,5,3,15,32.14825917,23.01903659
20021018,97,15,1,3,SVREC,0,1018,FALSE,2002,"B04644/ZORRO, ZENITH",B10244,3,27,2020,1759.1,14.26,22.3,45,51,1,6,2,15,35.36221726,23.31709756
20011018,96,15,1,3,SVREC,3,1018,TRUE,2001,"COOP 02084, VIGILANT",I10101,3,39,2020,1646.1,14.15,20.7,44,52,1,5,5,15,33.13309416,21.67189024
20051018,96,23,1,5,SVREC,2,1018,FALSE,2005,"G04514/Matterhorn, POWDERHORN",G08254,5,47,2020,1815.5,15.93,39.8,39,34,2,4,3,15,35.78514497,40.80470732
20071018,97,9,1,6,SVREC,1,1018,FALSE,2007,"SR9-5/R09508, CAYENNE",R12844,6,56,2020,1993.2,15.07,36.3,43,49,2,4,3,15,39.68966953,37.59706098
20111018,95,11,1,4,SVREC,0,1018,FALSE,2011,PK19-1,I20811,4,62,2020,1742,16.5,39.4,42,27,4,2,5,15,34.10359062,40.12073171
20121018,96,2,1,5,SVREC,0,1018,FALSE,2012,"MIB 780/Matterhorn, SB3_0314",I19736,5,71,2020,1514.1,13.71,36.7,42,40,3,3,2,15,30.63236362,38.62003659
20031018,93,91,,2,SVREC,1,1018,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,2,89,2020,1874.5,14.8,18,47,50,3,4,2,16,35.10441953,18.70243902
20041018,96,94,,2,SVREC,0,1018,FALSE,2004,B16506/B15430,B20600,1,109,2020,1605.3,13.84,20.6,48,42,4,2,1,16,30.40175485,21.64507317
20091018,94,124,,2,SVREC,0,1018,FALSE,2009,R17604/G14510,R20724,1,172,2020,1051.1,12.54,29.7,47,55,2,5,1,16,20.20646141,31.67758537
20131019,96,4,1,4,SVREC,0,1019,FALSE,2013,B14303/B12724,B18236,4,3,2020,1355,13.52,18.5,45,45,1,5,1,15,27.47390906,19.51073171
20021019,96,4,1,4,SVREC,0,1019,FALSE,2002,B14303/B12724,B18236,4,22,2020,1352.6,14.07,17.6,46,45,1,5,1,15,27.25082628,18.4435122
20011019,97,4,1,4,SVREC,0,1019,FALSE,2001,N14230/N12447,N17505,4,34,2020,1797.3,14.08,21.6,48,51,1,6,2,15,36.20598131,22.63258537
20051019,96,2,1,5,SVREC,0,1019,FALSE,2005,G14525/P14815,G18512,5,48,2020,1980.5,15.35,37.3,46,43,2,4,3,15,39.30676384,38.50542683
20111019,96,4,1,4,SVREC,0,1019,FALSE,2011,NE1-18-28,I20808,4,63,2020,2048.6,16.04,40.6,42,30,3,2,3,15,40.32692231,41.57043902
20121019,98,32,1,5,SVREC,0,1019,FALSE,2012,B16501/B15414,B19330,5,72,2020,2132.1,13.13,22.7,44,46,2,5,2,15,43.42530445,24.04815854
20031019,95,26,,2,SVREC,0,1019,FALSE,2003,N14229/B16504,N20330,2,90,2020,1725.9,13.48,18.3,49,47,3,4,3,16,32.82229135,19.30873171
20041019,96,58,,1,SVREC,0,1019,FALSE,2004,B16504/B16501,B20562,2,92,2020,1657,19.32,17.2,48,46,4,4,2,16,29.38496343,16.92312195
20091019,95,144,,1,SVREC,0,1019,FALSE,2009,S17702/R17605,S20418,2,155,2020,1116.2,12.5,34.1,47,40,2,5,1,16,21.46776477,36.38719512
20131020,97,33,1,4,SVREC,0,1020,FALSE,2013,B16507/B15453,B19339,4,4,2020,1252.9,12.11,20.7,47,60,1,5,1,15,25.81792614,22.18686585
20021020,96,33,1,4,SVREC,0,1020,FALSE,2002,B16507/B15453,B19339,4,23,2020,1568.1,14.4,22.4,45,55,1,6,1,15,31.47117803,23.38341463
20011020,97,33,1,4,SVREC,0,1020,FALSE,2001,N14243/N14218,N19283,4,35,2020,1747,13.7,19.2,49,53,2,5,3,15,35.3483528,20.20682927
20051020,98,13,1,5,SVREC,0,1020,FALSE,2005,G16339/G16346,G19626,5,49,2020,1497.8,13.33,35.1,43,31,3,4,4,15,30.43603698,37.0989878
20111020,99,29,1,4,SVREC,0,1020,FALSE,2011,NE2-17-37,I18608,4,64,2020,1496.9,13.82,38.3,43,33,4,2,1,15,30.24577788,40.25236585
20121020,96,21,1,5,SVREC,0,1020,FALSE,2012,"Eldorado/G13467, EIGER",G16351,5,73,2020,1818.6,12.33,34,45,57,3,4,4,15,37.38123742,36.35097561
20031020,95,68,,2,SVREC,0,1020,FALSE,2003,N14229/N17506,N20383,2,91,2020,802.4,14.62,16.4,50,50,3,5,3,16,15.05857329,17.076
20041020,95,81,,1,SVREC,0,1020,FALSE,2004,B16504/N17504,B20587,2,93,2020,1723.4,16.6,18.3,54,55,2,4,3,16,31.59285658,18.61243902
20091020,92,127,,1,SVREC,0,1020,FALSE,2009,S16804/I13401,S20401,2,156,2020,1284.8,12.58,28.3,41,38,2,5,1,16,24.68783958,30.17056098
20131021,96,9,1,4,SVREC,0,1021,FALSE,2013,Zenith//Alpena*/B09197,B16504,4,5,2020,1466.7,12.38,18.3,45,54,1,5,4,15,30.13075548,19.55421951
20021021,97,9,1,4,SVREC,0,1021,FALSE,2002,Zenith//Alpena*/B09197,B16504,4,24,2020,1780.9,14.18,19.8,46,52,2,6,1,15,35.83385437,20.72239024
20011021,96,9,1,4,SVREC,0,1021,FALSE,2001,N15334/N15335,N18122,4,36,2020,1866.6,14.69,20.3,45,67,1,7,3,15,37.33504539,21.11942683
20051021,96,5,1,6,SVREC,0,1021,FALSE,2005,G16346/G16318,G19607,6,46,2020,1990,13.78,41.5,44,53,1,5,2,15,40.22782713,43.63573171
20111021,96,12,1,5,SVREC,0,1021,FALSE,2011,R12859/R12844,R17604,5,60,2020,1999,12.71,32.9,43,50,2,5,1,15,40.91125177,35.02245122
20121021,98,1,1,6,SVREC,0,1021,FALSE,2012,"MIB 780/Matterhorn, SB3_0347",I19734,6,70,2020,1506.5,14.46,41.7,43,36,3,3,2,15,30.21369649,43.50021951
20031021,94,69,,1,SVREC,0,1021,FALSE,2003,N14229/N17506,N20384,3,82,2020,1262.3,12.85,16.9,47,47,3,4,2,16,24.18058092,17.96140244
20041021,92,91,,1,SVREC,0,1021,FALSE,2004,B16506/B15430,B20597,2,94,2020,2123.5,14.06,20.1,47,59,2,6,1,16,40.11292868,21.06578049
20091021,95,133,,1,SVREC,0,1021,FALSE,2009,S17702/R17604,S20407,2,157,2020,939.1,21.6,38.1,49,38,3,4,1,16,16.18320963,36.42731707
20131022,96,24,1,4,SVREC,0,1022,FALSE,2013,B16506/B16507,B19344,4,6,2020,1356.2,12.47,21.2,44,62,1,5,3,15,27.83211106,22.62970732
20021022,96,24,1,4,SVREC,0,1022,FALSE,2002,B16506/B16507,B19344,4,25,2020,1985.8,14.27,21.4,44,56,2,6,1,15,39.91478647,22.37343902
20011022,96,24,1,4,SVREC,0,1022,FALSE,2001,N14230/N16405,N19223,4,37,2020,1730.2,14.21,16.8,50,53,1,6,3,15,34.80153948,17.5764878
20051022,96,12,1,6,SVREC,0,1022,FALSE,2005,G16339/G16318,G19624,6,47,2020,1810,13.38,33,44,50,2,4,3,15,36.75887696,34.85926829
20111022,95,8,1,5,SVREC,0,1022,FALSE,2011,GN19-2,I20810,5,61,2020,1574.5,14.07,40,42,43,3,2,4,15,31.72144461,41.91707317
20121022,96,27,1,6,SVREC,0,1022,FALSE,2012,"S02754/S04503, ROSETTA",S08418,6,71,2020,1843,12.35,35.4,44,36,3,3,2,15,37.87413614,37.83914634
20031022,95,81,,1,SVREC,0,1022,FALSE,2003,B16504/N17504,N20396,3,83,2020,779.7,15.04,16.6,49,40,2,4,1,16,14.56058402,17.19921951
20041022,95,118,,1,SVREC,0,1022,FALSE,2004,B17523/B16504,B20624,2,95,2020,1375.5,17.6,18.5,48,60,3,4,4,16,24.91291596,18.5902439
20091022,96,69,,1,SVREC,0,1022,FALSE,2009,I13401/R17603,R20669,2,158,2020,1560.8,14.06,30.7,48,47,3,5,1,16,29.48352205,32.17509756
20131023,97,30,1,4,SVREC,0,1023,FALSE,2013,B16507/B15453,B19340,4,7,2020,1377.5,13.25,22.9,47,60,1,5,2,15,28.01731876,24.22652439
20021023,96,30,1,4,SVREC,0,1023,FALSE,2002,B16507/B15453,B19340,4,26,2020,1791.2,14.1,23.1,45,52,1,6,0,15,36.07469971,24.19865854
20011023,96,30,1,4,SVREC,0,1023,FALSE,2001,N14243/N15326,N19226,4,38,2020,2171.1,13.92,17.4,46,50,2,6,2,15,43.81749703,18.2657561
20051023,97,18,1,6,SVREC,0,1023,FALSE,2005,G16339/G16351,G19628,6,48,2020,1424.1,15.53,32.4,44,52,3,4,2,15,28.2038542,33.37595122
20111023,96,33,1,5,SVREC,0,1023,FALSE,2011,PT11-13-1,I19720,5,62,2020,1904,15.08,43.4,43,47,3,4,3,15,37.90900711,44.94546341
20121023,97,16,1,6,SVREC,0,1023,FALSE,2012,NE2-18-3,I19741,6,72,2020,1915.8,13.98,48.8,42,44,4,2,2,15,38.63803997,51.19239024
20031023,93,91,,1,SVREC,1,1023,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,3,84,2020,2111.5,12.85,18.3,47,39,2,5,1,16,40.44783064,19.44932927
20041023,93,145,,1,SVREC,1,1023,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,2,96,2020,2230.4,13.94,20.8,49,36,4,2,1,16,42.19110062,21.82985366
20091023,92,157,,1,SVREC,1,1023,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,2,159,2020,1430.2,12.91,31.8,46,43,1,5,1,16,27.37800641,33.77392683
20131024,96,2,1,4,SVREC,0,1024,FALSE,2013,B10244/B12724,B17220,4,8,2020,1336.6,12.14,20.4,45,59,1,5,3,15,27.5332917,21.85785366
20021024,96,2,1,4,SVREC,0,1024,FALSE,2002,B10244/B12724,B17220,4,27,2020,1715.6,14.52,21.4,44,50,1,6,2,15,34.38317925,22.30819512
20011024,97,2,1,4,SVREC,1,1024,TRUE,2001,"MEDALIST/N08003, ALPENA",N11283,4,39,2020,1297.3,14.22,20.1,45,57,2,5,4,15,26.09107302,21.02656098
20051024,96,6,1,6,SVREC,0,1024,FALSE,2005,G16346/G16318,G19609,6,49,2020,1667.9,13.56,41,46,58,2,5,3,15,33.80261097,43.22
20111024,96,1,1,5,SVREC,0,1024,FALSE,2011,NDF140813,I17520,5,63,2020,1620,15.79,44.4,42,44,3,3,3,15,31.9848385,45.59663415
20121024,95,15,1,6,SVREC,0,1024,FALSE,2012,NE2-18-2,I19740,6,73,2020,1510.4,15.7,47.5,41,30,4,2,2,15,29.85279728,48.83231707
20031024,96,64,,1,SVREC,0,1024,FALSE,2003,N17506/B15430,N20378,3,85,2020,1165.4,16.38,20.5,49,37,3,4,2,16,21.42012168,20.905
20041024,97,72,,1,SVREC,0,1024,FALSE,2004,B16504/B17228,B20577,2,97,2020,1280.2,18.76,18,48,36,4,2,1,16,22.86043522,17.83317073
20091024,92,44,,1,SVREC,0,1024,FALSE,2009,I13401/R12844,R20644,2,160,2020,1296.8,11.99,26.5,47,45,1,5,1,16,25.08659852,28.4422561
20131025,99,32,1,5,SVREC,0,1025,FALSE,2013,AAC Knight Rider,I19710,5,3,2020,1014.5,12.53,17.8,45,51,1,5,2,15,20.80542818,18.98739024
20021025,98,32,1,5,SVREC,0,1025,FALSE,2002,AAC Knight Rider,I19710,5,22,2020,1341.9,14.02,20.2,47,48,2,5,2,15,27.0509844,21.18043902
20011025,96,32,1,5,SVREC,0,1025,FALSE,2001,G14505//N13120/PR0806-81A,N19271,5,34,2020,1312.6,13.73,20.3,44,55,1,5,5,15,26.54958141,21.35708537
20111025,98,3,1,5,SVREC,0,1025,FALSE,2011,NE1-18-18,I20807,5,64,2020,1753,13.66,43.1,42,35,3,2,2,15,35.48619549,45.38114634
20121025,99,24,1,7,SVREC,2,1025,FALSE,2012,"R94037/R94161, MERLOT",R98026,7,70,2020,1775.4,15.18,38.3,44,43,3,3,3,15,35.3069306,39.61714634
20031025,97,17,,1,SVREC,0,1025,FALSE,2003,N14229/N17504,N20321,3,86,2020,778.4,18.77,18.5,53,30,3,4,3,16,13.89811936,18.32628049
20041025,92,88,,1,SVREC,0,1025,FALSE,2004,B16505/N17504,B20594,2,98,2020,1639.1,11.98,16.9,47,50,1,6,1,16,31.7119955,18.14070732
20091025,95,95,,1,SVREC,0,1025,FALSE,2009,I17551/I13401,R20695,2,161,2020,1231.4,13.65,33.2,46,42,3,5,1,16,23.37212755,34.96121951
20131026,96,27,1,5,SVREC,0,1026,FALSE,2013,B15464/B15417,B19328,5,4,2020,1296.3,11.95,20.2,44,47,1,5,1,15,26.76087821,21.69036585
20021026,96,27,1,5,SVREC,0,1026,FALSE,2002,B15464/B15417,B19328,5,23,2020,1642,14.17,20.6,45,50,1,6,0,15,33.04286877,21.56217073
20011026,97,27,1,5,SVREC,0,1026,FALSE,2001,N15331/N16405,N19243,5,35,2020,1921.2,13.68,20.7,47,46,2,6,4,15,38.88208004,21.79053659
20111026,98,7,1,6,SVREC,0,1026,FALSE,2011,GN19-1,I20809,6,60,2020,1907.8,14.07,42.6,43,38,2,4,2,15,38.43643825,44.64168293
20121026,96,20,1,7,SVREC,0,1026,FALSE,2012,"Zenith//Alpena*/B09197, ADAMS",B18504,7,71,2020,2148.4,13.11,20.1,44,50,1,6,2,15,43.76736705,21.29864634
20031026,94,37,,2,SVREC,0,1026,FALSE,2003,N15337/N16405,N20342,3,87,2020,1401.9,15.17,16.7,52,45,3,5,5,16,26.13986013,17.27635366
20041026,94,28,,1,SVREC,0,1026,FALSE,2004,B15430/B16504,B20531,2,99,2020,1889.4,14.74,18.6,47,48,4,3,1,16,35.40837499,19.33946341
20091026,92,49,,1,SVREC,0,1026,FALSE,2009,I13401/R12844,R20649,2,162,2020,1369.6,11.95,28.1,46,51,1,5,4,16,26.50695643,30.17323171
20131027,98,22,1,5,SVREC,0,1027,FALSE,2013,B16501/B15464,B19332,5,5,2020,1549.1,13,20.4,47,60,1,5,2,15,31.59833411,21.64390244
20021027,98,22,1,5,SVREC,0,1027,FALSE,2002,B16501/B15464,B19332,5,24,2020,1805.4,14.39,20.6,45,51,1,6,1,15,36.23793281,21.50690244
20011027,96,22,1,5,SVREC,0,1027,FALSE,2001,N15335/N14243,N19253,5,36,2020,1689.2,13.72,16.3,49,52,2,6,3,15,34.1709214,17.15078049
20111027,96,23,1,6,SVREC,0,1027,FALSE,2011,GN16-7-3,I19717,6,61,2020,1797.6,13.32,40.8,43,45,2,5,2,15,36.53233591,43.12858537
20121027,96,12,1,7,SVREC,0,1027,FALSE,2012,PK9-15,I19718,7,72,2020,1860.2,13.74,40.7,42,41,3,2,2,15,37.62136719,42.81441463
20031027,96,36,,2,SVREC,0,1027,FALSE,2003,N15337/N16405,N20341,3,88,2020,1190.5,16.56,18.4,53,58,3,4,3,16,21.83435926,18.72312195
20041027,94,142,,1,SVREC,0,1027,FALSE,2004,B15430/B17996,B20648,2,100,2020,1330.2,12.16,18.9,48,54,3,3,1,16,25.68301629,20.24604878
20091027,93,47,,1,SVREC,0,1027,FALSE,2009,I13401/R12844,R20647,2,163,2020,1345,12.12,28.4,46,50,2,4,1,16,25.98059478,30.4364878
20131028,98,14,1,5,SVREC,0,1028,FALSE,2013,B14303/B12724,B18237,5,6,2020,1504.1,12.32,19.9,48,50,1,5,1,15,30.9202312,21.27843902
20021028,97,14,1,5,SVREC,0,1028,FALSE,2002,B14303/B12724,B18237,5,25,2020,1675.9,14.04,20.1,46,42,2,5,0,15,33.77613782,21.07068293
20011028,96,14,1,5,SVREC,0,1028,FALSE,2001,G14505/X16708,N19284,5,37,2020,1621.4,14.19,22.3,47,47,1,5,2,15,32.62072063,23.33613415
20111028,100,16,1,6,SVREC,0,1028,FALSE,2011,NE2-18-3,I19741,6,62,2020,1594.7,15.03,48.9,42,36,4,2,2,15,31.769479,50.67113415
20121028,96,18,1,7,SVREC,0,1028,FALSE,2012,NE1-17-36,I18606,7,73,2020,1738.7,14.18,38.7,43,45,2,3,2,15,34.98473951,40.50285366
20031028,94,91,,2,SVREC,1,1028,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,3,89,2020,1952.3,14.93,18.1,47,54,2,5,2,16,36.50562126,18.77764634
20041028,93,105,,2,SVREC,0,1028,FALSE,2004,B17106/B14302,B20611,2,101,2020,1527,14.84,16.4,47,54,3,4,3,16,28.58323938,17.032
20091028,93,94,,2,SVREC,0,1028,FALSE,2009,I13401/R17605,R20694,2,164,2020,1152.9,12.7,25.9,46,41,1,5,1,16,22.12292971,27.57402439
20131029,96,26,1,5,SVREC,0,1029,FALSE,2013,B16506/B16507,B19345,5,7,2020,1627.1,13.33,20.6,46,56,1,5,3,15,33.06347694,21.77319512
20021029,96,26,1,5,SVREC,0,1029,FALSE,2002,B16506/B16507,B19345,5,26,2020,1915.5,14.43,21,44,55,1,6,3,15,38.42989241,21.91426829
20011029,96,26,1,5,SVREC,0,1029,FALSE,2001,B15453/N14243,N19269,5,38,2020,1784.9,13.93,19.6,48,48,1,6,3,15,36.01896031,20.57282927
20111029,96,27,1,6,SVREC,0,1029,FALSE,2011,PK16-1,I17546,6,63,2020,1526.6,14.69,37.7,41,39,3,2,2,15,30.53449068,39.22179268
20121029,96,6,1,8,SVREC,0,1029,FALSE,2012,"PT16-9, USDA DIAMONDBACK",I18623,8,70,2020,1965.1,16.1,41.7,43,40,3,4,3,15,38.65557135,42.66621951
20031029,95,83,,2,SVREC,0,1029,FALSE,2003,B16505/B11617,N20398,3,90,2020,906.9,13.53,16.2,47,48,3,4,2,16,17.23699746,17.08309756
20041029,96,30,,2,SVREC,0,1029,FALSE,2004,B15430/B16504,B20533,2,102,2020,1840.7,18.34,20.2,53,45,4,2,1,16,33.03917122,20.1162439
20091029,96,65,,2,SVREC,0,1029,FALSE,2009,I13401/R17603,R20665,2,165,2020,1530.7,19.36,33.2,46,46,3,5,1,16,27.13172197,32.64936585
20131030,96,7,1,5,SVREC,0,1030,FALSE,2013,B10244/B15430,B18204,5,8,2020,1437.6,14.46,21.5,45,51,1,5,1,15,28.83186862,22.42817073
20021030,96,7,1,5,SVREC,0,1030,FALSE,2002,B10244/B15430,B18204,5,27,2020,1758.7,14.14,21.5,45,51,1,6,2,15,35.40365728,22.51207317
20011030,97,7,1,5,SVREC,0,1030,TRUE,2001,N15341/N14238,N18130,5,39,2020,1471,13.97,21.1,49,53,2,5,5,15,29.67071936,22.1369878
20111030,99,30,1,6,SVREC,0,1030,FALSE,2011,NE4-17-6,I19721,6,64,2020,1740.9,14.23,43,42,37,3,3,1,15,35.00859774,44.97695122
20121030,96,28,1,8,SVREC,0,1030,FALSE,2012,"B04644/ZORRO, ZENITH",B10244,8,71,2020,1989.2,14.63,22,44,47,2,5,1,15,39.81522848,22.90414634
20031030,96,28,,2,SVREC,0,1030,FALSE,2003,N14229/B16504,N20332,3,91,2020,834.4,14.98,20.2,48,50,3,4,1,16,15.59308882,20.94395122
20041030,95,31,,2,SVREC,0,1030,FALSE,2004,B15430/B16504,B20534,2,103,2020,1596.3,16.88,19.5,47,50,4,2,1,16,29.16465241,19.76634146
20091030,92,159,,2,SVREC,3,1030,FALSE,2009,"S02754/S04503, ROSETTA",S08418,2,166,2020,1100.3,11.72,28.2,44,40,1,5,1,16,21.3506054,30.35970732
20131031,98,13,1,6,SVREC,0,1031,FALSE,2013,B10244/B12724,B17259,6,3,2020,1244.5,13,21.3,46,46,1,5,2,15,25.38514415,22.59878049
20021031,97,13,1,6,SVREC,0,1031,FALSE,2002,B10244/B12724,B17259,6,22,2020,1443.4,14.5,19.4,46,48,1,5,5,15,28.93465417,20.22804878
20011031,96,13,1,6,SVREC,0,1031,FALSE,2001,N13120/PR0806-81,N18102,6,34,2020,1795.9,14.09,19.5,45,50,1,5,4,15,36.17356817,20.42981707
20111031,96,39,1,7,SVREC,0,1031,FALSE,2011,"Eldorado/G13467, EIGER",G16351,7,60,2020,2016.4,12.44,32.2,43,48,3,5,2,15,41.39500333,34.38331707
20121031,96,9,1,8,SVREC,0,1031,FALSE,2012,"PT11-13-31, USDA RATTLER",I20801,8,72,2020,1930.5,14.14,43.1,42,40,2,5,2,15,38.86209153,45.12885366
20031031,94,92,,1,SVREC,2,1031,FALSE,2003,"COOP 02084, VIGILANT",I10101,4,82,2020,1964.5,14.76,19,46,49,3,4,1,16,36.80715337,19.75073171
20041031,94,131,,2,SVREC,0,1031,FALSE,2004,B17692/B18504,B20637,2,104,2020,1476,12.14,19.6,54,48,3,2,1,16,28.50455813,21.00068293
20091031,92,158,,2,SVREC,2,1031,FALSE,2009,"SR99238/Merlot, VIPER",I13401,2,167,2020,1535.7,12.78,28.5,45,49,2,5,1,16,29.44145189,30.31426829
20131032,96,12,1,6,SVREC,0,1032,FALSE,2013,B10244/B12724,B17207,6,4,2020,1324.1,13.02,17.4,45,53,1,5,3,15,27.00260535,18.45673171
20021032,96,12,1,6,SVREC,0,1032,FALSE,2002,B10244/B12724,B17207,6,23,2020,1696.4,13.77,19.9,44,63,1,6,5,15,34.29668385,20.92654878
