,Flight_date,Plot_ID,R_mean,R_median,R_count,R_std,G_mean,G_median,G_count,G_std,B_mean,B_median,B_count,B_std,BCC_mean,BCC_median,BCC_count,BCC_std,BdivG_mean,BdivG_median,BdivG_count,BdivG_std,BI_mean,BI_median,BI_count,BI_std,BIM_mean,BIM_median,BIM_count,BIM_std,CI_mean,CI_median,CI_count,CI_std,CIVE_mean,CIVE_median,CIVE_count,CIVE_std,COM1_mean,COM1_median,COM1_count,COM1_std,COM2_mean,COM2_median,COM2_count,COM2_std,ExG_mean,ExG_median,ExG_count,ExG_std,ExG2_mean,ExG2_median,ExG2_count,ExG2_std,ExGR_mean,ExGR_median,ExGR_count,ExGR_std,EXR_mean,EXR_median,EXR_count,EXR_std,GCC_mean,GCC_median,GCC_count,GCC_std,GdivB_mean,GdivB_median,GdivB_count,GdivB_std,GdivR_mean,GdivR_median,GdivR_count,GdivR_std,GLI_mean,GLI_median,GLI_count,GLI_std,GmnB_mean,GmnB_median,GmnB_count,GmnB_std,GmnR_mean,GmnR_median,GmnR_count,GmnR_std,HI_mean,HI_median,HI_count,HI_std,HUE_mean,HUE_median,HUE_count,HUE_std,I_mean,I_median,I_count,I_std,IF_mean,IF_median,IF_count,IF_std,MExG_mean,MExG_median,MExG_count,MExG_std,MGVRI_mean,MGVRI_median,MGVRI_count,MGVRI_std,MRCCbyAlper_mean,MRCCbyAlper_median,MRCCbyAlper_count,MRCCbyAlper_std,MSRGR_mean,MSRGR_median,MSRGR_count,MSRGR_std,MyIndexi_mean,MyIndexi_median,MyIndexi_count,MyIndexi_std,NDI_mean,NDI_median,NDI_count,NDI_std,NDRBI_mean,NDRBI_median,NDRBI_count,NDRBI_std,NGBDI_mean,NGBDI_median,NGBDI_count,NGBDI_std,NGRDI_mean,NGRDI_median,NGRDI_count,NGRDI_std,RCC_mean,RCC_median,RCC_count,RCC_std,RdiB_mean,RdiB_median,RdiB_count,RdiB_std,RGBVI_mean,RGBVI_median,RGBVI_count,RGBVI_std,RI_mean,RI_median,RI_count,RI_std,RmnB_mean,RmnB_median,RmnB_count,RmnB_std,SI_mean,SI_median,SI_count,SI_std,TGI_mean,TGI_median,TGI_count,TGI_std,TNDGR_mean,TNDGR_median,TNDGR_count,TNDGR_std,VARI_mean,VARI_median,VARI_count,VARI_std,VEG_mean,VEG_median,VEG_count,VEG_std
0,07_20_2022_HURON_RGB.tif,22232031,102.81748,85.0,133824,52.500256,118.81369,113.0,133824,38.526203,81.645676,70.0,133824,43.176933,0.25688216,0.26258993,133824,0.033857383,0.6446272,0.6287879,133824,0.16547368,102.955414,90.827675,133824,43.433792,13.876716,13.316656,133824,3.1018283,0.2172784,0.20809248,133824,0.08659329,-0.79435265,-3.578045,133824,13.847786,81.80609,107.02063,133824,88.35633,19.004251,19.745071,133824,5.1650987,53.164215,59.0,133824,32.247,0.2422271,0.25,133824,0.18641146,28.033417,50.399994,133824,70.181656,25.130787,9.799995,133824,39.66155,0.4140757,0.41666666,133824,0.062137146,1.6861277,1.5903615,133824,0.6215069,1.2925303,1.278481,133824,0.33436665,0.16592038,0.1764706,133824,0.12251547,37.16801,38.0,133824,11.7667265,15.996204,21.0,133824,21.098934,0.43701193,-0.071428575,133824,1.1107833,-0.6050996,-1.5635552,133824,1.4327105,9.943503,8.721312,133824,4.35009,0.43701193,-0.071428575,133824,1.1107833,33.660408,36.289997,133824,20.960917,0.2078742,0.24084662,133824,0.2289525,4693.2466,2335.076,133824,4690.119,1.1277977,1.1306994,133824,0.14353672,0.17908469,0.1865285,133824,0.07570888,142.08307,143.64444,133824,15.651433,0.12471193,0.11612903,133824,0.058707934,0.108914465,0.10958904,133824,0.04693948,0.110023856,0.12222222,133824,0.12227681,0.3290422,0.32911393,133824,0.035042137,1.2975224,1.2627738,133824,0.19589509,0.31681764,0.34871596,133824,0.21789539,-0.110023856,-0.12222222,133824,0.12227681,21.171808,18.0,133824,11.285957,1.0,1.0,133601,0.0,135.0504,127.06,133824,48.132137,0.77709305,0.7888107,133824,0.07842291,0.15687802,0.184,133824,0.17570515,1.4028206,1.3806142,133824,0.38580027
1,07_20_2022_HURON_RGB.tif,22232032,83.89213,70.0,133822,45.23128,104.36309,99.0,133822,34.383266,66.69547,58.0,133822,36.224327,0.24954309,0.254717,133822,0.03386824,0.5990859,0.5802469,133822,0.15633593,87.02489,77.93373,133822,37.40821,12.719424,12.301762,133822,2.8606582,0.21277209,0.21052632,133822,0.09103749,-3.1768253,-6.935549,133822,11.795808,101.53008,131.00388,133822,74.796936,19.694443,20.87285,133822,4.4429235,58.138573,66.0,133822,27.572353,0.29758978,0.31734318,133822,0.18812451,45.05267,69.79999,133822,59.371723,13.085887,-1.800003,133822,33.883583,0.43252993,0.4391144,133822,0.06270818,1.8154299,1.7234043,133822,0.6541239,1.3984892,1.4266666,133822,0.35634094,0.2024293,0.22051282,133822,0.12146621,37.66761,40.0,133822,10.127416,20.47096,27.0,133822,18.425419,0.11237977,-0.35,133822,0.9916569,-0.9367899,-1.5646472,133822,1.2419738,8.359038,7.442623,133822,3.7461643,0.11237977,-0.35,133822,0.9916569,36.80328,41.502995,133822,18.340809,0.27923918,0.34110343,133822,0.22502254,3142.9883,1526.3689,133822,3647.181,1.1732694,1.1944315,133822,0.14808173,0.16298363,0.1559633,133822,0.07765377,147.00002,150.5055,133822,15.634337,0.12212661,0.11764706,133822,0.060741436,0.101717845,0.10071942,133822,0.047554716,0.14843757,0.17582418,133822,0.12214326,0.31792697,0.30943397,133822,0.035813514,1.2910854,1.2666667,133822,0.19196784,0.38093334,0.42518985,133822,0.20976776,-0.14843757,-0.17582418,133822,0.12214326,17.19665,13.0,133822,11.130423,1.0,1.0,133560,0.0,117.66505,111.0,133822,42.090775,0.8015337,0.82208526,133822,0.077337354,0.21253695,0.26415095,133822,0.17172076,1.5156653,1.5197183,133822,0.41464162
2,07_20_2022_HURON_RGB.tif,22232033,100.52746,84.0,133823,49.31045,113.16856,105.0,133823,35.600075,79.426636,68.0,133823,39.61647,0.26152873,0.26553673,133823,0.02686054,0.6646691,0.654321,133823,0.14648591,99.238235,87.06511,133823,40.6003,13.674808,13.089436,133823,2.9008193,0.214002,0.21186441,133823,0.06182656,1.9196163,-0.1705494,133823,11.622276,68.456024,87.70225,133823,76.5411,17.827953,18.339003,133823,4.240444,46.383022,51.0,133823,26.786985,0.21522497,0.21153846,133823,0.16086033,18.81313,35.799988,133823,61.588863,27.569881,15.599998,133823,36.271786,0.40507498,0.40384614,133823,0.05362011,1.5884608,1.5283018,133823,0.39654437,1.2405615,1.2083334,133823,0.28143674,0.14907086,0.15068494,133823,0.10766465,33.74192,34.0,133823,9.436905,12.641101,16.0,133823,18.144999,0.48790574,0.04,133823,1.0585023,-0.60200995,-1.5616921,133823,1.4286158,9.6105795,8.4262295,133823,4.0512314,0.48790574,0.04,133823,1.0585023,29.250757,31.354996,133823,17.319658,0.17913736,0.18701482,133823,0.20773505,4445.5547,2349.9036,133823,4318.4727,1.1068282,1.0992422,133823,0.124471515,0.18213074,0.1891892,133823,0.062894434,139.99873,140.07547,133823,13.980637,0.12118891,0.11848341,133823,0.039588522,0.10886759,0.11214953,133823,0.035886582,0.093740135,0.094339624,133823,0.10922372,0.3333963,0.33532935,133823,0.031064019,1.2806604,1.2688172,133823,0.10860817,0.28898084,0.30174562,133823,0.19598012,-0.093740135,-0.094339624,133823,0.10922372,21.10082,18.0,133823,10.910988,1.0,1.0,133750,0.0,128.76723,118.740005,133823,43.836018,0.76728237,0.7709342,133823,0.07083873,0.13579129,0.14583333,133823,0.16029142,1.3402588,1.3066673,133823,0.30745402
3,07_20_2022_HURON_RGB.tif,22232034,80.50078,65.0,133822,47.228527,99.94066,94.0,133822,35.281517,62.877823,53.0,133822,37.26928,0.24359637,0.25,133822,0.03754913,0.58164924,0.56,133822,0.17043574,83.293274,73.306435,133822,38.614094,12.37094,11.916375,133822,3.0286465,0.22921115,0.22751322,133822,0.09902511,-2.5556183,-6.407549,133822,12.724177,99.26047,130.28702,133822,80.62776,19.406927,20.573753,133822,4.790867,56.50272,65.0,133822,29.733454,0.31774575,0.34070796,133822,0.21456496,43.74228,70.0,133822,63.910515,12.760426,-4.2000046,133822,36.232582,0.43924856,0.44690266,133822,0.071521655,1.918185,1.7857143,133822,0.84304386,1.4372317,1.46875,133822,0.4271616,0.21397486,0.235474,133822,0.13706593,37.062836,38.0,133822,10.624237,19.439882,26.0,133822,20.028822,0.19388452,-0.36585367,133822,1.11592,-0.8394639,-1.5639914,133822,1.3109583,7.97768,6.9836063,133822,3.8703732,0.19388452,-0.36585367,133822,1.11592,35.40742,40.357002,133822,19.910986,0.2896261,0.36653262,133822,0.2524481,3056.1792,1302.9729,133822,3737.292,1.186405,1.21192,133822,0.17226385,0.17454082,0.1632653,133822,0.08841378,147.97041,152.3038,133822,17.75067,0.13317691,0.12835822,133822,0.06728535,0.109711096,0.10852713,133822,0.05323169,0.15601882,0.18987341,133822,0.13867712,0.31715512,0.30625,133822,0.04133427,1.3240173,1.2945205,133822,0.22799729,0.3976002,0.45105317,133822,0.23196457,-0.15601882,-0.18987341,133822,0.13867712,17.622955,13.0,133822,11.999081,1.0,1.0,133458,0.0,111.931046,104.68,133822,43.01841,0.80521476,0.8305862,133822,0.087452054,0.21816915,0.28125,133822,0.19179344,1.5710932,1.5679041,133822,0.50609696
4,07_20_2022_HURON_RGB.tif,22232035,73.95055,61.0,133823,44.269215,91.81511,86.0,133823,34.74994,59.468895,51.0,133823,34.781147,0.25113356,0.2580645,133823,0.033807505,0.60047096,0.59322035,133823,0.15121089,76.809654,67.98284,133823,37.02758,11.884871,11.489125,133823,2.9843278,0.19950534,0.2,133823,0.099668294,-0.16688327,-2.966547,133823,9.976904,90.068306,113.94158,133823,65.21919,18.257427,19.042576,133823,3.6976953,50.21077,56.0,133823,23.136444,0.3010311,0.3105263,133823,0.1894112,38.495102,59.0,133823,52.545906,11.715658,-2.0,133823,31.68958,0.43367702,0.4368421,133823,0.06313706,1.8142974,1.6857142,133823,0.7509885,1.418553,1.4354838,133823,0.3880711,0.2046482,0.21611722,133823,0.12116573,32.34621,33.0,133823,7.74718,17.86456,23.0,133823,16.685863,0.052870516,-0.42222223,133823,1.0657427,-0.9755799,-1.5624404,133823,1.2125579,7.384739,6.491803,133823,3.687779,0.052870516,-0.42222223,133823,1.0657427,32.00355,35.574997,133823,16.001944,0.28934532,0.34653634,133823,0.22646819,2585.325,1130.89,133823,3367.6658,1.1809567,1.1981168,133823,0.1545774,0.15343247,0.13559322,133823,0.08980606,147.73357,150.88742,133823,15.888258,0.1143893,0.11111111,133823,0.065193586,0.09545129,0.08888889,133823,0.053778756,0.15416849,0.17880794,133823,0.124127015,0.31518936,0.30588236,133823,0.037775613,1.2730273,1.25,133823,0.21475078,0.38422275,0.4163596,133823,0.20559499,-0.15416849,-0.17880794,133823,0.124127015,14.481651,10.0,133823,11.898679,1.0,1.0,133015,0.0,104.00792,96.96,133823,42.031185,0.8049916,0.823898,133823,0.07846566,0.22319596,0.27272728,133823,0.1742259,1.529314,1.5114337,133823,0.45349038
5,07_20_2022_HURON_RGB.tif,22232036,71.78133,59.0,133824,40.73558,91.517944,86.0,133824,31.0428,56.77989,48.0,133824,31.960876,0.24661146,0.25,133824,0.030425407,0.5802637,0.56060606,133824,0.1432716,75.279076,66.68583,133824,33.644066,11.807891,11.372481,133824,2.7005835,0.21241955,0.21428572,133824,0.08477764,-1.9177761,-4.763546,133824,9.69433,99.6053,123.043625,133824,62.87911,18.97297,19.823677,133824,3.6052735,54.474667,60.0,133824,22.515987,0.31732255,0.3401015,133824,0.17563197,45.498745,65.399994,133824,50.413376,8.975911,-4.200001,133824,29.81997,0.4391075,0.4467005,133824,0.058543988,1.8435751,1.7837838,133824,0.53745985,1.4326689,1.4722222,133824,0.3357569,0.2158833,0.23508772,133824,0.11364629,34.738052,36.0,133824,7.9098873,19.736616,25.0,133824,15.707955,0.0027742297,-0.4054054,133824,0.9288261,-1.0359333,-1.5633647,133824,1.1602712,7.2157097,6.360656,133824,3.3616827,0.0027742297,-0.4054054,133824,0.9288261,34.382404,38.069996,133824,15.200054,0.3054392,0.36857492,133824,0.21467602,2352.1428,1064.1399,133824,3028.9463,1.1886659,1.2133516,133824,0.14050746,0.15919876,0.14545454,133824,0.077420294,148.75096,152.44943,133824,14.896882,0.121421956,0.12,133824,0.05485735,0.100216135,0.09638554,133824,0.046266384,0.16211694,0.19101124,133824,0.11638188,0.31428102,0.3046595,133824,0.034866206,1.2860547,1.2727273,133824,0.15651481,0.4060154,0.4501438,133824,0.19616723,-0.16211694,-0.19101124,133824,0.11638188,15.001434,11.0,133824,10.566105,1.0,1.0,133490,0.0,102.70135,95.93,133824,37.560974,0.81036085,0.8312709,133824,0.07370396,0.23282994,0.2857143,133824,0.16394229,1.5496573,1.5663315,133824,0.37781566
6,07_20_2022_HURON_RGB.tif,22242026,100.254,85.0,133825,51.140934,111.99582,107.0,133825,37.660664,78.68205,70.0,133825,40.71729,0.25914392,0.26666668,133825,0.031244699,0.66034794,0.6544118,133825,0.15798998,98.59337,88.85569,133825,42.089,13.579194,13.216152,133825,3.0919368,0.22124258,0.22033899,133825,0.08737177,2.4634497,-0.26655006,133825,12.935163,65.57225,90.534294,133825,83.64545,17.608595,18.259438,133825,4.783081,45.05558,50.0,133825,29.999043,0.21953885,0.21875,133825,0.18165018,16.695791,38.599976,133825,66.86184,28.359776,14.400002,133825,38.660458,0.40651292,0.40625,133825,0.06055006,1.6285596,1.5280899,133825,0.5279154,1.2509643,1.2222222,133825,0.33133194,0.15092391,0.15555556,133825,0.12009474,33.31376,33.0,133825,10.1465645,11.741819,17.0,133825,20.656021,0.6096705,0.028571429,133825,1.270493,-0.5018573,-1.5608553,133825,1.471217,9.538751,8.590164,133825,4.1969686,0.6096705,0.028571429,133825,1.270493,28.244062,31.083002,133825,20.076923,0.17676981,0.1980198,133825,0.23299108,4530.2637,2389.7253,133825,4468.0366,1.1092194,1.1055416,133825,0.14351398,0.19188398,0.1954023,133825,0.08953312,139.97546,140.8,133825,15.842809,0.12720764,0.123809524,133825,0.057875257,0.11496883,0.11678832,133825,0.052844748,0.09355825,0.1,133825,0.12377194,0.3343431,0.33484164,133825,0.037132613,1.3029273,1.2826087,133825,0.17676963,0.29086939,0.3112069,133825,0.21420197,-0.09355825,-0.1,133825,0.12377194,21.571941,18.0,133825,12.621628,1.0,1.0,133569,0.0,127.1874,121.28,133825,46.29455,0.76624095,0.7745967,133825,0.08020543,0.13385583,0.15384616,133825,0.18021739,1.3574299,1.3212664,133825,0.36926785
7,07_20_2022_HURON_RGB.tif,22242027,84.120476,71.0,133823,45.011734,101.32691,96.0,133823,34.160225,65.62869,58.0,133821,35.478294,0.24892995,0.25663716,133821,0.034721542,0.6058832,0.5966387,133821,0.15519907,85.578445,77.231255,133821,37.110172,12.61387,12.274635,133821,2.8767815,0.230527,0.22950819,133821,0.10140211,-1.0249283,-4.8565483,133821,11.721411,89.817955,119.45268,133821,74.86967,18.814875,20.011686,133821,4.383537,52.905823,61.0,133821,27.317717,0.27859777,0.29383886,133821,0.18493259,36.4636,61.199997,133821,59.609135,16.44175,1.4000015,133823,34.253563,0.4261993,0.43127963,133821,0.061644197,1.8044695,1.6760564,133821,0.761331,1.3472184,1.3787879,133823,0.33833757,0.19016832,0.205298,133821,0.11994985,35.699383,37.0,133821,9.205954,17.206436,24.0,133823,19.001572,0.26127824,-0.27659574,133821,1.1311992,-0.86359465,-1.5636868,133821,1.295844,8.232079,7.4098363,133821,3.7041163,0.26127824,-0.27659574,133821,1.1311992,33.101982,38.114998,133821,18.669275,0.24782896,0.31059587,133823,0.22510456,3201.2131,1608.8276,133821,3679.0806,1.1518531,1.1742179,133823,0.14301279,0.18361667,0.17105263,133821,0.09132466,144.76468,148.38217,133823,15.452712,0.13427399,0.12962963,133821,0.070262305,0.114375636,0.11111111,133821,0.056481287,0.13097405,0.15923567,133823,0.120724306,0.32487082,0.31512606,133821,0.036333375,1.3296376,1.2978723,133821,0.25640464,0.36173558,0.3989071,133821,0.20876412,-0.13097405,-0.15923567,133823,0.120724306,18.492943,14.0,133821,12.057008,1.0,1.0,133675,0.0,113.804436,107.76,133821,41.716206,0.79053646,0.8119333,133823,0.07762835,0.18712026,0.24074075,133821,0.17111419,1.4734806,1.4711913,133821,0.4095511
8,07_20_2022_HURON_RGB.tif,22242028,130.178,130.0,133822,52.7544,128.73782,129.0,133822,40.30868,99.04323,99.0,133822,44.17812,0.26700106,0.2785235,133822,0.029478813,0.7308223,0.78512394,133822,0.1427845,120.51338,120.27053,133822,45.1604,15.132478,15.44884,133822,3.106041,0.25730383,0.23863636,133822,0.07057842,9.921216,12.329953,133822,9.786958,14.077839,2.1500921,133822,68.15251,15.03162,14.054655,133822,3.4169414,28.254427,22.0,133822,22.12901,0.12083976,0.063432835,133822,0.13011642,-25.256945,-33.0,133822,56.07193,53.511368,54.59999,133822,35.21871,0.37361327,0.3544776,133822,0.04337214,1.4425694,1.2736843,133822,0.41236708,1.0487942,0.9655172,133822,0.18338943,0.0851741,0.046831954,133822,0.08868315,29.694593,28.0,133822,7.5500693,-1.4401668,-4.0,133822,15.394321,1.3162998,1.3333334,133822,1.0511918,0.18417594,1.5469728,133822,1.5358005,11.736362,11.737705,133822,4.481896,1.3162998,1.3333334,133822,1.0511918,16.58734,12.804991,133822,13.842557,0.03196511,-0.035076924,133822,0.1540727,7245.986,6119.7773,133822,5099.0474,1.0205634,0.98260736,133822,0.08511541,0.24725026,0.24390244,133822,0.05571822,130.14923,125.75439,133822,10.1128435,0.14968325,0.13548388,133822,0.05048384,0.14452197,0.13725491,133822,0.039889578,0.016790817,-0.01754386,133822,0.07900658,0.3593857,0.36619717,133822,0.019653356,1.3620085,1.3134328,133822,0.17162941,0.17533697,0.10338122,133822,0.1694052,-0.016790817,0.01754386,133822,0.07900658,31.134762,32.0,133822,9.913845,1.0,1.0,133821,0.0,146.30821,146.97,133822,50.31355,0.71691036,0.6945906,133822,0.053202048,0.018789554,-0.028571429,133822,0.11627402,1.1591436,1.0542821,133822,0.23307441
9,07_20_2022_HURON_RGB.tif,22242029,105.49082,92.0,133824,50.207428,120.12057,114.0,133824,37.124832,87.33315,79.0,133824,42.103054,0.26904973,0.2760943,133824,0.029251968,0.6881149,0.68421054,133824,0.15220049,105.75481,96.367355,133824,42.04684,14.134151,13.784049,133824,2.9758146,0.17715348,0.17948718,133824,0.08227586,1.5143888,-1.9130487,133824,12.522639,70.11873,97.83981,133824,81.151344,18.009163,18.993965,133824,4.607458,47.41716,55.0,133824,28.993486,0.20844221,0.21046117,133824,0.16400895,19.850565,43.199997,133824,64.84212,27.566582,14.0,133824,37.197525,0.40281412,0.4034871,133824,0.05466965,1.5423471,1.4615384,133824,0.4344514,1.2553227,1.2428571,133824,0.2949432,0.1443257,0.14995591,133824,0.10949403,32.787415,34.0,133824,10.144143,14.6297455,20.0,133824,19.333857,0.4304207,-0.10526316,133824,1.1856248,-0.5827445,-1.5631293,133824,1.4419614,10.260476,9.344262,133824,4.20205,0.4304207,-0.10526316,133824,1.1856248,31.177656,34.601997,133824,18.8863,0.18829614,0.21405084,133824,0.21094991,4756.3633,2768.2117,133824,4423.5,1.1129907,1.114835,133824,0.12874044,0.15082754,0.16256158,133824,0.07267103,140.64336,141.85988,133824,14.2825775,0.09949605,0.09859155,133824,0.051461414,0.089211136,0.09448819,133824,0.04368174,0.09877624,0.10828026,133824,0.11158264,0.3281362,0.32804233,133824,0.032171566,1.2289735,1.21875,133824,0.14217925,0.27809328,0.2972973,133824,0.19895805,-0.09877624,-0.10828026,133824,0.11158264,18.15767,16.0,133824,10.619846,1.0,1.0,132886,0.0,139.23903,131.81,133824,46.998943,0.7704451,0.7799232,133824,0.07204607,0.14690429,0.17054264,133824,0.16679238,1.3366088,1.3162575,133824,0.3211433
10,07_20_2022_HURON_RGB.tif,22242030,97.78481,85.0,133827,46.868874,122.81441,120.0,133827,34.088066,81.75804,74.0,133827,38.639946,0.2601915,0.26530612,133827,0.031850196,0.63257444,0.6122449,133827,0.15694542,102.965805,95.819275,133827,38.19021,13.925728,13.662601,133827,2.7650652,0.1656661,0.17177914,133827,0.09151733,-6.2150865,-10.880552,133827,14.903013,113.36,147.94032,133827,91.7825,21.12273,22.62677,133827,5.6793947,66.08597,76.0,133827,35.06874,0.27927038,0.3,133827,0.1867203,52.001633,80.59999,133827,71.76926,14.084324,-2.4000015,133827,38.298805,0.42642343,0.43333334,133827,0.062240098,1.7069556,1.6333333,133827,0.6327578,1.4025792,1.4285715,133827,0.36967504,0.19049479,0.20930232,133827,0.12141192,41.05637,44.0,133827,13.225956,25.029598,32.0,133827,22.383823,0.07600724,-0.4509804,133827,1.0868454,-0.86951953,-1.5664141,133827,1.2929963,9.913355,9.180327,133827,3.8455994,0.07600724,-0.4509804,133827,1.0868454,43.12326,49.074997,133827,23.045166,0.2787431,0.34228188,133827,0.2308812,3993.0017,2200.8857,133827,4038.5337,1.1743524,1.1952286,133827,0.15321802,0.13021216,0.12403101,133827,0.07752449,147.02734,150.58824,133827,16.092596,0.093191065,0.093959734,133827,0.058129713,0.07909921,0.07960199,133827,0.046762295,0.14865118,0.1764706,133827,0.1257234,0.31338504,0.30496454,133827,0.03720062,1.2166165,1.2074074,133827,0.18651584,0.35788053,0.40370578,133827,0.21164379,-0.14865118,-0.1764706,133827,0.1257234,16.026773,13.0,133827,11.050179,1.0,1.0,132502,0.0,141.09138,137.56,133827,42.93831,0.8014753,0.8224783,133827,0.07930081,0.21896873,0.27272728,133827,0.18216348,1.4874867,1.4941139,133827,0.4087883
11,07_20_2022_HURON_RGB.tif,22232025,138.1123,133.0,133825,58.662342,151.3933,152.0,133825,41.655014,114.535194,111.0,133825,49.9501,0.2740135,0.28370786,133825,0.029713785,0.72051245,0.7657658,133825,0.15870906,136.24,132.53679,133825,48.650623,16.104557,16.186415,133825,3.1628714,0.17611423,0.17224881,133825,0.069682755,1.0110763,4.7724514,133825,15.603928,60.610348,40.360477,133825,99.92512,18.743738,17.220705,133825,5.7732005,50.13907,41.0,133825,36.24137,0.17813917,0.10557769,133825,0.17224102,8.175102,-6.0000153,133825,79.38792,41.963955,45.0,133825,44.42831,0.392713,0.3685259,133825,0.05741366,1.4811575,1.3058823,133825,0.4653895,1.2077042,1.0529802,133825,0.31205988,0.12319234,0.077147014,133825,0.11449912,36.858097,34.0,133825,13.728336,13.280972,7.0,133825,23.00342,0.6422568,0.57575756,133825,1.0806955,-0.17082077,-1.5572777,133825,1.5452629,13.24724,12.885246,133825,4.882366,0.6422568,0.57575756,133825,1.0806955,33.346592,26.644993,133825,22.841148,0.14712055,0.05157855,133825,0.21703655,7892.793,6045.1475,133825,5931.809,1.0906422,1.0261482,133825,0.13492335,0.15509742,0.16256158,133825,0.062714286,137.97295,131.30322,133825,14.79061,0.098239705,0.09424084,133825,0.044221323,0.08988059,0.09090909,133825,0.03698112,0.077913605,0.025806451,133825,0.11555164,0.3332735,0.34951457,133825,0.032345023,1.2239722,1.2080925,133825,0.12718622,0.23702104,0.15953352,133825,0.20668136,-0.077913605,-0.025806451,133825,0.11555164,23.577127,26.0,133825,11.036854,1.0,1.0,133446,0.0,176.55878,177.17,133825,53.461143,0.75658816,0.72512513,133825,0.07408048,0.11365396,0.04245283,133825,0.17050453,1.2850981,1.1272713,133825,0.3426509
12,07_20_2022_HURON_RGB.tif,22232026,99.57315,86.0,133822,48.928307,123.77958,119.0,133822,36.680454,81.718414,73.0,133822,40.13891,0.2573062,0.26258993,133822,0.032016125,0.62524605,0.6082474,133822,0.1541722,103.87708,94.81737,133822,40.386967,13.966752,13.613718,133822,2.882805,0.1836354,0.18584071,133822,0.088380106,-6.224438,-10.852547,133822,13.868365,112.169,146.57983,133822,86.79463,21.182636,22.660927,133822,5.24452,66.26759,76.0,133822,32.504303,0.27885705,0.2936803,133822,0.18364139,50.644756,78.79999,133822,68.43443,15.622827,0.19999695,133822,37.852142,0.42628574,0.43122676,133822,0.0612138,1.7244555,1.6440678,133822,0.59937596,1.3858095,1.3978494,133822,0.35802555,0.19040579,0.2051948,133822,0.1191761,42.061165,45.0,133822,12.044066,24.20643,31.0,133822,21.218912,0.07539263,-0.37777779,133822,0.9663097,-0.880018,-1.566319,133822,1.2850357,10.002333,9.114754,133822,4.058471,0.07539263,-0.37777779,133822,0.9663097,42.77273,48.441,133822,21.465528,0.27063718,0.32294807,133822,0.22425495,4204.812,2270.7,133822,4315.8325,1.167832,1.1823069,133822,0.14825118,0.14359441,0.13953489,133822,0.075592756,146.41643,149.23767,133822,15.601168,0.103845075,0.10243902,133822,0.05675746,0.08793361,0.0882353,133822,0.045775335,0.14387822,0.16591929,133822,0.121884115,0.31640813,0.30973452,133822,0.035851337,1.2421627,1.2282609,133822,0.17066194,0.35887787,0.39759818,133822,0.20732608,-0.14387822,-0.16591929,133822,0.121884115,17.854733,14.0,133822,11.5790205,1.0,1.0,133089,0.0,141.33177,135.535,133822,45.73962,0.79872817,0.8160388,133822,0.07688722,0.21023387,0.25454545,133822,0.17427942,1.4810934,1.4762694,133822,0.4018831
13,07_20_2022_HURON_RGB.tif,22232027,91.2499,76.0,133825,46.07806,113.480965,107.0,133825,33.326584,73.41382,63.0,133825,37.18759,0.2541125,0.25570777,133825,0.028206635,0.6120134,0.58536583,133825,0.14474455,94.79166,84.16056,133825,37.658375,13.339631,12.806249,133825,2.7356932,0.1974164,0.2,133825,0.07283431,-4.740083,-8.477545,133825,11.925782,107.06888,136.7364,133825,76.65619,20.451363,21.59073,133825,4.4294252,62.29821,70.0,133825,27.711018,0.2848395,0.31,133825,0.1691658,48.02931,73.0,133825,61.07167,14.268894,-1.0,133825,34.904568,0.42827985,0.43666667,133825,0.056388598,1.7328279,1.7083334,133825,0.44034642,1.3806468,1.4126984,133825,0.31624576,0.19504558,0.21577726,133825,0.111108705,40.067146,42.0,133825,10.103544,22.231064,28.0,133825,18.392715,0.06716139,-0.33333334,133825,0.8982719,-0.9851934,-1.565492,133825,1.2047352,9.119496,8.065574,133825,3.7807524,0.06716139,-0.33333334,133825,0.8982719,39.716362,44.294994,133825,18.049517,0.27419138,0.33238015,133825,0.21240641,3590.8206,1777.3483,133825,3896.1467,1.1672006,1.1885699,133825,0.13524099,0.15298362,0.15322581,133825,0.06640754,146.54506,149.89474,133825,14.602269,0.11135085,0.11111111,133825,0.045484096,0.09428215,0.097222224,133825,0.03906315,0.14488338,0.17105263,133825,0.11408023,0.31760767,0.31088084,133825,0.033259716,1.2567639,1.25,133825,0.121114895,0.36963245,0.41718334,133825,0.19653921,-0.14488338,-0.17105263,133825,0.11408023,17.836084,15.0,133825,10.622929,1.0,1.0,133413,0.0,128.54904,120.3,133825,41.22796,0.79977703,0.81917804,133825,0.07238846,0.21077068,0.25757575,133825,0.16406524,1.4814466,1.503879,133825,0.3424449
